ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
480749,1,1,0,0,0,0,0,0,0,0,0,0
480749,2,1,0,0,0,0,0,0,16,0,0,0
480750,1,1,0,2,0,0,0,0,0,2,0,0
480750,2,1,37,37,37,37,37,37,37,37,37,37
480751,1,1,0,0,0,0,0,0,0,0,0,0
480751,2,1,0,0,0,0,0,0,0,0,0,0
480752,1,1,35,35,35,35,35,35,35,35,35,35
480753,0,1,0,0,0,0,0,0,0,0,0,0
480753,1,1,26,0,0,0,0,0,0,0,0,0
480754,0,1,0,0,0,0,0,0,0,0,0,0
480754,1,1,0,0,0,0,0,0,0,0,0,15
480754,2,1,0,15,11,0,0,0,15,4,0,17
480755,0,1,23,23,23,23,23,23,23,23,23,23
480755,1,1,12,0,0,0,0,0,10,12,0,5
480755,2,1,0,0,0,0,0,0,0,0,0,0
480756,1,1,0,0,0,0,0,0,0,0,0,0
480756,2,1,0,0,0,0,0,0,0,0,0,0
480757,1,1,10,0,28,0,0,0,0,0,0,0
480757,2,1,12,0,0,0,0,0,21,0,0,0
480758,1,1,26,0,0,0,0,0,0,0,0,0
480759,0,1,43,43,43,43,43,43,43,43,43,43
480759,1,1,0,8,0,0,10,0,0,0,0,0
480760,1,1,16,16,16,16,16,16,16,16,16,16
480761,0,1,0,0,0,0,0,0,0,0,0,0
480761,1,1,0,0,17,0,22,5,0,0,0,0
480762,0,1,0,0,0,0,0,0,0,0,0,0
480762,1,1,0,0,0,0,0,0,18,0,0,0
480762,2,1,0,0,0,0,0,0,0,0,0,0
480763,1,1,7,7,7,7,7,7,7,7,7,7
480764,1,1,0,0,0,0,0,0,0,0,0,0
480765,0,1,33,33,33,33,33,33,33,33,33,33
480765,1,1,0,0,0,0,29,0,0,0,8,0
480765,2,1,28,0,0,14,0,0,0,0,20,17
480766,1,1,0,0,0,0,0,0,0,0,0,0
480766,2,1,0,0,0,0,7,0,0,0,0,0
480767,1,1,0,0,26,19,0,0,11,0,14,0
480767,2,1,0,22,0,0,0,29,0,0,0,0
480768,0,1,18,18,18,18,18,18,18,18,18,18
480768,1,1,8,0,3,11,9,0,0,8,4,0
480769,0,1,27,25,13,27,24,0,0,0,35,16
480769,1,1,0,0,17,0,17,17,0,0,0,15
480770,1,1,24,24,24,24,24,24,24,24,24,24
480770,2,1,0,0,2,0,0,0,0,0,0,0
480771,1,1,0,0,0,0,0,0,0,0,0,0
480771,2,1,0,0,14,0,0,0,0,0,0,0
480772,1,1,0,0,0,0,0,0,0,0,0,0
480772,2,1,0,0,0,0,0,0,0,0,0,0
480773,1,1,0,0,0,0,0,0,0,0,0,0
480775,1,1,0,26,0,0,0,6,9,0,14,19
480775,2,1,9,0,0,0,0,0,11,18,15,0
480776,0,1,0,0,0,0,0,0,0,0,0,0
480776,0,2,0,20,0,27,0,30,14,0,0,8
480776,3,1,0,14,0,0,0,0,23,0,0,0
480777,1,1,23,23,23,23,23,23,23,23,23,23
480777,2,1,17,0,0,5,14,0,0,0,0,0
480778,1,1,12,0,26,0,37,27,0,22,0,15
480778,2,1,19,0,0,16,14,11,0,4,20,0
480779,0,1,0,0,0,0,20,0,27,12,0,57
480779,1,1,0,19,0,0,0,0,9,20,0,0
480780,0,1,0,0,0,0,0,0,0,0,0,0
480780,1,1,0,0,0,0,0,0,0,0,0,0
480781,1,1,0,0,18,0,0,0,0,0,0,0
480781,2,1,0,0,0,0,0,0,0,7,0,0
480781,3,1,0,0,0,0,3,0,0,0,0,0
480782,1,1,0,0,0,0,0,0,0,0,0,0
480783,1,1,15,15,15,15,15,15,15,15,15,15
480784,0,1,23,31,29,26,30,12,13,4,16,19
480784,1,1,13,16,11,39,22,16,25,15,20,21
480785,0,1,0,0,18,0,0,0,17,0,0,18
480785,1,1,6,0,0,0,0,0,0,0,0,18
480785,2,1,0,5,0,10,0,10,0,0,0,0
480786,1,1,0,0,0,0,0,0,0,0,0,0
480787,0,1,0,0,0,0,0,0,0,0,0,0
480787,1,1,0,0,0,0,0,0,0,0,0,0
480788,1,1,0,3,0,16,18,0,9,0,4,17
480790,1,1,18,33,10,17,14,18,18,21,28,18
480791,1,1,0,0,0,0,0,0,0,0,0,0
480792,1,1,0,10,0,0,0,0,0,0,5,0
480792,2,1,0,9,0,0,0,11,0,26,0,0
480792,3,1,17,0,0,0,3,0,0,0,9,12
480792,4,1,14,0,0,0,0,0,0,0,0,0
480793,1,1,27,27,27,27,27,27,27,27,27,27
480794,1,1,0,0,7,0,0,3,0,0,0,11
480794,2,1,14,14,14,14,14,14,14,14,14,14
480795,1,1,17,17,17,17,17,17,17,17,17,17
480795,2,1,0,0,0,0,0,0,0,0,0,0
480795,3,1,0,0,0,0,0,0,0,0,0,0
480796,1,1,0,0,26,0,0,13,13,0,10,10
480796,2,1,0,0,0,0,0,0,0,0,0,0
480796,3,1,0,0,0,0,12,0,0,0,0,0
480797,1,1,11,0,0,0,0,0,0,11,0,12
480797,2,1,0,28,0,0,0,0,0,0,0,0
480798,1,1,0,0,0,0,0,0,0,21,0,0
480798,2,1,0,0,0,0,0,0,0,20,0,0
480799,0,1,38,38,38,38,38,38,38,38,38,38
480799,1,1,0,0,0,0,0,0,0,0,0,0
480800,1,1,0,0,0,0,0,0,0,0,0,0
480800,2,1,17,0,0,0,0,11,0,0,0,0
480801,1,1,22,22,22,22,22,22,22,22,22,22
480801,2,1,0,0,0,0,0,0,0,0,0,8
480802,1,1,27,0,0,15,0,0,0,22,0,13
480803,1,1,0,10,0,0,0,0,0,0,0,0
480803,2,1,13,13,13,13,13,13,13,13,13,13
480804,1,1,0,0,0,0,0,0,21,0,29,0
480805,1,1,17,17,17,17,17,17,17,17,17,17
480806,1,1,1,1,1,1,1,1,1,1,1,1
480807,1,1,0,10,0,0,0,0,12,0,0,8
480807,2,1,0,0,0,0,20,0,0,24,4,8
480808,1,1,0,0,0,0,0,0,0,0,0,0
480809,1,1,0,0,0,0,0,0,0,0,0,0
480810,0,1,0,0,0,0,0,0,0,0,0,0
480810,1,1,21,0,13,0,3,9,21,7,4,16
480811,1,1,11,5,11,19,0,28,9,38,31,0
480811,2,1,0,11,0,5,0,0,14,9,11,6
480812,0,1,31,31,31,31,31,31,31,31,31,31
480812,1,1,9,9,9,9,9,9,9,9,9,9
480813,1,1,0,0,0,0,17,0,0,0,0,6
480813,2,1,0,20,7,0,0,0,0,0,0,0
480814,1,1,0,32,0,0,0,18,5,0,9,0
480814,2,1,0,0,0,0,0,0,0,0,0,0
480815,1,1,0,14,11,35,20,0,17,25,0,0
480816,0,1,18,18,18,18,18,18,18,18,18,18
480816,1,1,0,13,0,8,7,0,0,0,0,0
480817,0,1,0,12,0,44,30,15,31,12,16,0
480817,1,1,0,0,0,15,0,0,21,0,0,0
480817,2,1,12,17,0,0,15,17,0,0,13,0
480818,0,1,0,0,0,0,0,0,0,0,0,0
480818,1,1,0,0,11,0,0,0,23,4,0,4
480819,0,1,0,0,0,0,0,0,0,0,0,0
480819,1,1,35,0,0,0,0,0,0,0,0,0
480820,1,1,0,0,0,0,0,0,0,0,0,0
480821,1,1,0,0,0,0,0,0,0,0,0,0
480821,2,1,0,0,0,6,8,0,0,13,0,0
480822,1,1,0,0,12,0,0,0,10,0,0,0
480822,2,1,0,0,0,0,0,0,0,0,0,0
480823,0,1,22,22,22,22,22,22,22,22,22,22
480823,1,1,0,35,0,0,0,0,0,0,0,0
480824,1,1,0,0,0,0,0,0,0,0,0,0
480825,1,1,14,14,14,14,14,14,14,14,14,14
480826,1,1,0,0,0,0,2,0,0,0,0,3
480827,0,1,0,0,0,0,0,0,0,0,0,0
480827,1,1,0,0,0,0,0,0,0,0,0,0
480828,0,1,15,0,13,22,0,22,16,30,0,13
480828,1,1,17,10,0,0,0,0,0,0,0,0
480829,1,1,0,20,0,0,0,0,0,11,16,0
480829,2,1,0,0,0,0,0,13,0,0,0,0
480830,1,1,11,21,2,24,0,15,0,4,30,2
480830,2,1,0,0,0,0,7,0,1,0,0,0
480831,0,1,0,15,11,19,0,29,0,0,0,13
480831,1,1,0,21,0,0,0,0,0,0,23,0
480832,1,1,0,0,0,0,0,0,0,0,0,0
480833,1,1,0,0,0,0,0,0,0,0,0,0
480833,2,1,0,0,0,27,0,0,0,0,0,0
480834,0,1,31,31,31,31,31,31,31,31,31,31
480834,1,1,0,0,0,0,14,23,0,0,0,0
480835,1,1,20,20,20,20,20,20,20,20,20,20
480836,0,1,13,0,29,27,24,31,0,18,15,21
480836,1,1,19,0,0,13,0,0,0,19,0,0
480837,1,1,0,0,0,0,0,0,0,0,0,0
480837,2,1,0,0,6,0,0,0,0,0,0,0
480838,1,1,0,0,0,6,0,0,0,0,0,0
480838,2,1,19,0,0,0,0,18,0,0,0,0
480838,3,1,0,0,0,16,0,0,0,0,0,9
480839,1,1,15,0,20,0,0,0,0,0,0,0
480840,1,1,7,7,12,26,0,0,0,16,0,0
480840,2,1,13,0,0,26,0,0,0,0,0,0
480841,1,1,0,0,0,0,0,0,0,0,0,0
480841,2,1,0,0,0,0,0,0,0,0,0,0
480842,0,1,13,18,0,0,0,0,0,6,0,0
480842,1,1,0,0,0,0,0,0,0,0,0,0
480843,1,1,0,0,0,0,0,0,0,0,0,0
480843,2,1,0,0,0,0,0,0,0,0,0,0
480844,1,1,0,0,0,0,0,0,0,0,0,0
480844,2,1,0,0,0,0,0,0,0,0,0,0
480844,3,1,9,0,0,0,0,0,18,0,0,0
480845,1,1,2,2,2,2,2,2,2,2,2,2
480845,2,1,0,0,0,0,0,0,0,0,0,0
480846,1,1,0,12,0,0,0,14,10,0,12,21
480846,2,1,3,3,3,3,3,3,3,3,3,3
480847,1,1,3,14,20,8,22,0,25,14,17,8
480847,2,1,17,18,0,0,0,0,32,0,0,0
480848,0,1,0,0,0,0,0,0,0,0,0,0
480848,1,1,0,14,14,8,0,0,0,0,0,24
480849,1,1,11,11,11,11,11,11,11,11,11,11
480850,1,1,0,28,0,0,0,0,0,0,0,0
480850,2,1,0,0,5,9,0,6,0,0,0,0
480850,3,1,0,0,7,0,0,0,0,0,13,0
480850,4,1,0,0,0,0,0,0,0,0,0,0
480850,5,1,0,0,0,0,0,0,0,0,0,0
480851,1,1,20,0,0,0,0,0,0,2,0,0
480852,1,1,0,0,0,0,0,0,0,0,0,0
480852,2,1,0,12,0,0,9,0,0,0,0,18
480853,1,1,7,7,7,7,7,7,7,7,7,7
480853,2,1,0,0,0,0,0,0,0,0,0,0
480854,1,1,0,0,0,0,0,0,0,0,0,0
480854,2,1,0,0,0,0,0,0,0,0,0,0
480855,1,1,0,0,0,10,12,17,0,0,18,28
480856,1,1,0,0,28,28,0,37,0,0,6,0
480857,1,1,0,12,4,15,0,0,5,8,0,0
480857,2,1,0,0,0,0,0,19,0,5,0,0
480857,3,1,0,0,0,11,0,0,7,0,12,0
480857,4,1,11,0,0,0,0,10,8,0,0,0
480858,1,1,0,0,0,0,0,0,0,0,0,0
480858,2,1,28,28,28,28,28,28,28,28,28,28
480858,3,1,0,0,0,0,0,0,0,0,0,15
480859,1,1,0,0,0,0,0,0,0,0,0,0
480860,1,1,0,9,0,0,0,0,0,0,0,0
480860,2,1,0,0,0,0,0,0,0,0,0,0
480861,1,1,0,0,0,0,0,0,8,0,4,0
480861,2,1,0,0,0,0,0,0,0,0,0,0
480862,1,1,0,9,0,0,10,10,0,7,26,17
480863,0,1,40,40,40,40,40,40,40,40,40,40
480863,1,1,11,0,0,19,0,27,0,11,0,0
480864,0,1,0,0,0,0,0,0,0,0,0,0
480864,1,1,0,0,0,0,0,0,0,0,0,0
480865,1,1,0,0,0,0,3,0,0,0,0,0
480865,2,1,0,0,0,7,0,0,0,0,0,19
480865,3,1,0,0,0,0,1,0,0,0,0,8
480866,0,1,0,0,0,0,0,0,0,0,0,0
480866,1,1,0,0,0,0,0,0,0,0,0,0
480867,1,1,0,0,0,0,0,0,0,0,0,0
480868,1,1,13,9,0,0,0,0,0,0,0,0
480868,2,1,0,0,0,0,0,0,0,0,0,0
480869,1,1,0,0,0,0,0,0,0,0,0,0
480869,2,1,0,0,0,0,0,16,0,0,0,0
480870,1,1,6,6,6,6,6,6,6,6,6,6
480871,1,1,0,0,0,0,0,33,0,0,20,0
480871,2,1,0,0,0,20,0,0,0,0,0,0
480872,1,1,0,21,0,0,12,0,32,22,4,0
480872,2,1,0,14,0,13,17,0,0,26,10,0
480873,1,1,0,0,0,0,0,0,0,0,0,6
480873,2,1,0,0,0,0,5,0,5,0,0,0
480874,1,1,14,14,14,14,14,14,14,14,14,14
480875,1,1,0,0,0,0,0,0,0,0,5,0
480877,1,1,0,0,0,0,0,0,0,0,0,0
480877,2,1,0,0,0,0,0,0,0,0,0,0
480877,3,1,0,0,0,0,0,0,0,0,0,0
480878,1,1,23,23,23,23,23,23,23,23,23,23
480879,1,1,0,22,0,0,0,0,0,10,0,0
480879,2,1,18,0,18,18,0,20,0,0,0,12
480880,1,1,15,15,15,15,15,15,15,15,15,15
480881,0,1,0,0,0,0,14,16,41,0,0,3
480881,0,2,0,0,6,0,0,0,15,11,13,8
480881,1,1,13,0,13,0,0,11,0,0,7,11
480882,1,1,0,0,0,0,0,0,0,0,0,0
480883,0,1,0,0,0,0,0,0,0,0,0,0
480883,1,1,0,0,0,0,0,0,0,0,0,0
480884,1,1,29,19,0,0,0,0,0,0,0,0
480884,2,1,0,0,0,17,0,0,26,0,0,0
480885,1,1,21,21,21,21,21,21,21,21,21,21
480886,1,1,0,0,0,0,0,0,0,0,0,0
480886,2,1,0,0,0,0,0,15,16,8,0,8
480887,1,1,0,0,0,0,0,0,0,0,0,0
480888,1,1,0,0,0,0,0,0,4,0,0,0
480888,2,1,0,0,0,10,15,0,0,0,0,0
480889,1,1,0,0,0,0,11,0,0,0,0,0
480890,1,1,0,0,6,0,24,0,6,26,5,0
480891,1,1,25,25,25,25,25,25,25,25,25,25
480891,2,1,0,0,0,6,3,0,0,0,0,19
480891,3,1,30,0,0,0,15,16,8,24,21,34
480892,0,1,0,0,0,0,0,0,0,0,0,0
480892,1,1,0,0,25,0,14,0,0,0,5,0
480893,1,1,0,0,0,17,15,0,0,31,9,5
480893,2,1,0,10,8,16,8,0,0,9,10,0
480894,1,1,17,17,17,17,17,17,17,17,17,17
480894,2,1,0,0,0,0,0,0,0,0,0,0
480895,0,1,0,0,0,0,0,0,0,0,0,0
480895,1,1,0,4,0,8,17,12,0,0,0,0
480896,1,1,0,0,22,0,0,0,0,0,0,0
480897,1,1,23,23,23,23,23,23,23,23,23,23
480897,2,1,18,21,36,0,0,10,13,13,0,0
480898,0,1,0,0,0,13,0,0,0,0,0,27
480898,1,1,0,0,14,0,0,0,0,0,7,0
480900,1,1,18,18,18,18,18,18,18,18,18,18
480900,2,1,0,16,16,0,0,0,0,15,22,16
480901,1,1,0,0,0,0,0,0,0,0,0,0
480901,2,1,0,0,0,0,0,0,0,0,0,0
480902,1,1,0,2,0,0,0,0,19,0,0,0
480902,2,1,0,0,23,29,0,0,0,24,7,0
480903,1,1,17,17,17,17,17,17,17,17,17,17
480903,2,1,17,0,24,0,0,0,0,0,0,18
480904,1,1,0,0,0,0,0,0,0,23,0,10
480904,2,1,0,0,0,0,0,0,0,0,0,0
480905,1,1,12,0,8,23,10,0,0,17,12,25
480907,1,1,0,0,0,0,0,0,0,0,0,0
480907,2,1,0,0,0,9,0,0,0,0,0,0
480908,1,1,0,0,31,3,0,14,0,22,0,17
480909,1,1,0,24,0,0,10,0,13,0,12,0
480909,2,1,0,11,0,0,0,0,19,0,0,15
480910,1,1,0,15,7,28,3,0,0,0,0,18
480911,0,1,33,0,0,0,18,0,0,16,0,0
480911,1,1,0,22,0,11,12,17,7,21,0,0
480912,1,1,2,2,2,2,2,2,2,2,2,2
480912,2,1,0,0,0,0,0,0,0,0,0,0
480913,1,1,0,13,0,0,0,15,30,0,0,10
480913,2,1,0,15,0,0,0,0,0,0,0,0
480914,0,1,38,0,0,0,0,0,0,0,0,0
480914,1,1,0,0,0,0,0,0,0,16,0,0
480915,1,1,0,0,0,0,0,0,0,0,0,0
480915,2,1,16,0,0,0,0,0,0,0,0,0
480915,3,1,0,0,19,0,16,0,0,0,0,0
480916,1,1,40,40,40,40,40,40,40,40,40,40
480916,2,1,12,7,0,26,12,8,17,13,13,22
480917,1,1,0,21,12,0,0,0,11,0,0,0
480917,2,1,0,0,0,0,0,0,0,0,0,0
480918,1,1,22,22,22,22,22,22,22,22,22,22
480918,2,1,0,0,0,5,17,21,0,0,0,0
480918,3,1,0,7,0,0,0,0,0,0,0,0
480919,0,1,16,16,16,16,16,16,16,16,16,16
480919,1,1,0,0,15,0,0,9,0,0,0,0
480920,1,1,18,18,18,18,18,18,18,18,18,18
480920,2,1,0,17,0,0,13,0,0,20,17,0
480921,1,1,0,0,0,0,0,0,0,0,0,12
480921,2,1,0,0,0,0,0,0,0,0,0,11
480922,0,1,25,25,25,25,25,25,25,25,25,25
480922,1,1,0,0,0,0,0,0,0,0,26,0
480923,1,1,12,12,12,12,12,12,12,12,12,12
480924,1,1,0,0,3,0,0,0,0,0,0,0
480924,2,1,0,0,0,0,0,0,0,0,0,0
480925,1,1,0,0,0,0,8,0,0,19,0,5
480925,2,1,0,0,0,0,0,0,0,0,0,0
480926,1,1,0,0,0,28,0,0,0,0,0,0
480926,2,1,0,0,0,0,0,0,14,0,2,0
480927,1,1,0,0,0,0,0,0,0,0,0,0
480927,2,1,0,0,0,0,0,0,0,0,0,0
480929,1,1,0,0,0,0,0,0,0,0,0,0
480929,2,1,0,0,0,0,0,13,0,14,0,0
480930,0,1,0,0,0,0,0,0,0,0,0,0
480930,1,1,8,0,0,0,0,0,11,0,0,15
480930,2,1,0,0,5,0,0,0,19,0,0,0
480931,1,1,0,0,0,0,0,0,0,0,0,0
480931,2,1,0,0,0,0,0,0,0,0,0,0
480932,1,1,17,17,17,17,17,17,17,17,17,17
480933,1,1,0,0,0,0,0,0,0,0,0,0
480934,0,1,5,5,5,5,5,5,5,5,5,5
480934,1,1,0,0,0,0,0,0,0,0,0,0
480935,1,1,0,20,0,0,10,0,0,0,0,0
480935,2,1,0,0,0,19,0,0,12,11,0,0
480935,3,1,0,0,0,14,0,11,0,0,0,0
480935,4,1,0,0,9,0,0,0,0,9,0,0
480936,1,1,36,9,13,14,11,14,0,6,17,45
480936,2,1,4,18,9,0,0,0,33,0,13,0
480937,1,1,0,22,0,0,0,0,0,0,0,0
480937,2,1,0,0,0,0,0,0,3,0,0,0
480938,1,1,0,0,0,0,0,0,0,0,0,0
480939,1,1,20,19,24,0,0,0,0,14,30,0
480939,2,1,0,0,0,0,24,0,0,0,21,0
480939,3,1,0,0,0,0,0,0,0,0,0,0
480940,0,1,0,0,0,0,0,0,0,0,0,0
480940,1,1,0,0,11,0,19,0,19,12,0,0
480941,0,1,30,0,0,0,0,0,0,0,0,20
480941,1,1,0,0,23,0,0,5,15,0,0,0
480942,1,1,9,29,15,6,17,0,23,28,15,22
480942,2,1,0,0,0,7,0,17,0,0,14,14
480942,3,1,0,0,0,11,0,10,0,0,0,0
480943,1,1,2,2,2,2,2,2,2,2,2,2
480943,2,1,8,8,8,8,8,8,8,8,8,8
480944,1,1,0,29,14,13,0,0,0,0,0,0
480944,2,1,0,12,0,0,14,32,0,0,27,0
480945,1,1,37,37,37,37,37,37,37,37,37,37
480945,2,1,0,8,0,0,0,28,0,0,0,0
480946,1,1,22,22,22,22,22,22,22,22,22,22
480946,2,1,43,0,0,12,0,14,0,12,0,0
480947,1,1,0,0,0,0,0,0,0,0,0,0
480947,2,1,0,0,0,0,0,0,0,0,0,0
480948,0,1,0,0,0,0,0,0,0,0,0,0
480948,1,1,0,0,0,0,0,0,0,0,0,0
480948,3,1,19,0,0,0,0,0,0,8,0,16
480949,1,1,4,4,4,4,4,4,4,4,4,4
480949,2,1,19,19,19,19,19,19,19,19,19,19
480950,1,1,0,0,0,15,0,0,0,0,8,0
480950,2,1,9,9,9,9,9,9,9,9,9,9
480952,1,1,34,24,16,0,0,13,33,9,12,8
480953,1,1,0,0,0,0,0,0,0,0,0,0
480953,2,1,0,0,0,0,0,0,0,0,0,0
480953,3,1,0,0,0,0,0,0,0,0,0,17
480954,1,1,0,8,26,22,8,14,12,7,26,18
480955,0,1,0,0,0,0,0,16,0,0,0,0
480955,1,1,0,10,0,20,0,27,9,0,13,0
480956,1,1,15,15,15,15,15,15,15,15,15,15
480957,1,1,18,18,18,18,18,18,18,18,18,18
480957,2,1,0,0,0,0,0,11,0,7,0,0
480958,1,1,0,0,0,0,0,0,0,0,0,0
480958,2,1,10,5,0,0,19,27,0,0,16,0
480959,0,1,0,0,0,0,0,0,0,0,0,0
480959,1,1,0,0,0,0,0,0,0,0,0,0
480960,1,1,0,0,0,0,0,0,0,0,0,0
480960,2,1,14,0,0,32,0,12,0,19,0,0
480961,1,1,0,0,0,0,0,0,0,0,18,22
480961,2,1,0,0,0,0,0,0,0,0,12,0
480962,0,1,0,0,0,0,0,0,0,0,0,0
480962,1,1,0,0,4,0,0,0,0,0,0,0
480963,1,1,17,0,0,0,0,0,0,0,0,0
480963,2,1,0,0,0,17,6,0,16,0,0,0
480964,1,1,13,13,13,13,13,13,13,13,13,13
480965,1,1,0,0,0,0,0,25,0,0,0,0
480966,0,1,0,0,0,0,0,0,0,0,0,0
480966,1,1,0,0,0,0,0,0,0,10,0,0
480967,1,1,0,0,0,0,16,7,0,5,0,0
480967,2,1,0,0,0,0,0,0,0,0,0,0
480968,0,1,3,3,3,3,3,3,3,3,3,3
480968,1,1,0,0,0,0,0,10,0,0,0,15
480968,2,1,0,0,7,0,0,0,0,0,0,13
480969,1,1,8,0,10,0,0,0,20,0,0,0
480970,1,1,21,21,21,21,21,21,21,21,21,21
480970,2,1,0,0,0,0,0,0,0,0,0,0
480971,1,1,12,12,12,12,12,12,12,12,12,12
480971,2,1,0,0,0,0,0,0,9,0,0,0
480971,3,1,0,0,0,0,0,0,0,0,0,0
480972,1,1,0,0,0,0,24,0,0,0,0,16
480972,2,1,0,3,0,0,0,0,0,2,0,0
480974,1,1,26,26,26,26,26,26,26,26,26,26
480974,2,1,0,14,0,0,0,24,5,0,0,0
480975,1,1,0,0,0,0,0,0,0,0,0,0
480976,1,1,5,11,0,11,0,0,28,19,0,0
480976,2,1,16,0,0,14,0,0,0,0,0,0
480977,0,1,0,0,0,0,0,0,0,0,0,0
480977,1,1,0,20,12,0,0,0,0,0,0,11
480979,1,1,0,29,0,17,0,0,21,0,27,16
480981,0,1,0,0,0,0,0,0,0,0,0,0
480981,1,1,0,11,0,0,32,0,0,0,0,0
480982,1,1,12,12,12,12,12,12,12,12,12,12
480983,1,1,0,0,0,0,0,0,0,0,0,0
480983,2,1,0,0,0,0,0,0,0,0,0,0
480984,1,1,0,0,0,0,0,0,0,0,0,0
480984,2,1,0,0,0,0,0,0,0,0,0,0
480985,0,1,0,0,0,0,0,0,0,0,0,0
480985,1,1,23,0,0,14,12,10,15,0,16,19
480986,1,1,8,8,8,8,8,8,8,8,8,8
480986,2,1,0,0,12,0,0,0,26,13,0,12
480988,1,1,14,14,14,14,14,14,14,14,14,14
480988,2,1,13,5,0,0,0,8,0,0,9,0
480989,0,1,0,10,3,0,0,0,0,0,0,0
480989,1,1,0,0,0,0,0,0,0,0,0,0
480990,1,1,12,12,12,12,12,12,12,12,12,12
480991,1,1,0,0,0,0,5,0,0,0,0,0
480991,2,1,0,0,0,0,0,0,0,0,0,0
480992,1,1,0,0,6,0,20,0,0,33,0,16
480993,0,1,0,0,0,0,0,0,0,0,0,0
480993,1,1,0,0,0,0,0,0,0,0,0,9
480994,0,1,0,0,0,0,0,0,0,0,0,0
480994,1,1,0,0,0,0,0,0,0,0,0,0
480995,1,1,0,0,0,0,0,0,0,0,0,0
480996,1,1,0,0,0,3,6,0,0,0,0,10
480996,2,1,0,0,0,0,0,0,0,0,15,0
480997,1,1,10,10,10,10,10,10,10,10,10,10
480998,1,1,10,10,10,10,10,10,10,10,10,10
480999,1,1,0,0,0,0,0,0,0,0,0,0
481000,1,1,0,0,0,0,0,0,0,0,0,0
481001,1,1,0,0,0,0,0,0,0,0,16,0
481001,2,1,0,0,0,0,0,0,17,0,0,0
481002,1,1,0,0,0,0,0,0,0,0,0,0
481002,2,1,0,0,0,0,0,0,14,0,0,0
481003,0,1,27,0,0,0,0,17,0,0,0,0
481003,1,1,0,0,0,0,0,28,0,0,15,13
481003,2,1,0,0,0,13,0,0,0,20,0,0
481004,0,1,0,0,0,0,0,0,0,0,0,0
481004,1,1,0,0,0,0,0,0,0,0,0,14
481005,1,1,24,24,24,24,24,24,24,24,24,24
481006,1,1,0,0,0,18,0,0,40,0,0,5
481006,2,1,0,0,0,0,0,0,0,0,0,0
481007,0,1,0,0,0,0,0,0,0,0,0,0
481007,1,1,0,0,0,0,0,0,0,0,0,0
481008,1,1,22,0,0,0,0,0,19,0,30,0
481008,2,1,0,0,18,21,0,13,0,19,0,14
481009,0,1,0,0,0,0,0,0,0,0,0,0
481009,1,1,0,0,0,0,0,0,0,0,0,0
481010,1,1,14,14,14,14,14,14,14,14,14,14
481011,0,1,0,0,54,0,0,0,0,0,0,0
481011,1,1,0,6,0,0,0,0,0,0,0,0
481012,1,1,0,0,0,0,0,0,0,0,0,0
481013,1,1,7,7,7,7,7,7,7,7,7,7
481014,0,1,0,0,22,14,0,30,0,0,0,0
481014,1,1,4,7,17,27,22,3,0,13,26,9
481015,1,1,0,0,0,0,0,0,0,0,0,0
481015,2,1,0,0,0,0,0,0,0,0,0,0
481016,1,1,13,14,21,6,20,0,19,3,6,17
481017,1,1,17,17,17,17,17,17,17,17,17,17
481017,2,1,0,0,0,0,0,5,4,0,0,13
481018,1,1,22,22,22,22,22,22,22,22,22,22
481018,2,1,0,0,15,0,25,0,0,0,3,21
481018,3,1,0,0,20,0,0,0,0,12,32,0
481020,0,1,22,22,22,22,22,22,22,22,22,22
481020,1,1,0,0,0,0,0,0,0,0,0,0
481021,1,1,0,0,0,0,14,0,0,24,0,0
481021,2,1,0,0,0,0,0,0,0,0,0,0
481022,1,1,0,17,32,0,6,20,0,0,14,7
481023,1,1,0,0,20,0,0,18,0,6,0,4
481023,2,1,0,17,0,0,0,0,0,0,13,0
481024,1,1,0,0,0,0,5,0,5,0,0,8
481024,2,1,0,0,0,10,0,21,0,0,18,0
481025,1,1,0,7,0,0,0,0,0,0,0,18
481025,2,1,0,0,0,0,24,0,5,0,0,0
481025,3,1,0,0,0,6,0,0,0,0,0,0
481025,4,1,0,0,0,11,0,0,3,0,0,0
481026,0,1,0,0,0,0,0,0,0,0,0,0
481026,1,1,21,25,0,7,0,18,0,0,0,0
481027,1,1,0,0,0,0,3,0,26,0,0,0
481027,2,1,0,5,0,7,11,0,0,0,0,0
481028,1,1,0,0,0,0,0,0,0,0,26,0
481028,2,1,0,0,0,0,0,0,9,23,0,0
481029,0,1,9,25,37,0,26,29,11,14,21,10
481029,1,1,0,0,0,5,5,0,0,8,21,0
481030,1,1,0,0,0,0,0,0,0,0,0,0
481031,1,1,23,11,0,10,31,20,8,10,6,32
481031,2,1,9,5,29,12,11,6,18,25,0,16
481031,3,1,0,14,0,9,21,0,22,26,0,9
481032,1,1,22,22,22,22,22,22,22,22,22,22
481032,2,1,6,6,6,6,6,6,6,6,6,6
481033,1,1,6,0,7,0,18,15,0,30,14,8
481033,2,1,0,0,0,0,0,0,0,0,0,0
481034,1,1,19,19,19,19,19,19,19,19,19,19
481035,0,1,16,16,16,16,16,16,16,16,16,16
481035,1,1,7,0,0,0,0,15,6,16,0,0
481036,1,1,0,0,0,6,0,0,0,0,7,12
481036,2,1,0,0,21,0,0,0,0,0,0,10
