STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
6,California,62554,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62555,0,1,2,Failure to Yield Right-Of-Way
6,California,62555,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62560,0,1,2,Failure to Yield Right-Of-Way
6,California,62560,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62560,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62566,0,1,2,Failure to Yield Right-Of-Way
6,California,62570,0,1,2,Failure to Yield Right-Of-Way
6,California,62570,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62574,0,1,2,Failure to Yield Right-Of-Way
6,California,62574,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62574,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62576,0,1,2,Failure to Yield Right-Of-Way
6,California,62577,0,1,0,None Noted
6,California,62579,0,1,2,Failure to Yield Right-Of-Way
6,California,62579,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62580,0,1,2,Failure to Yield Right-Of-Way
6,California,62580,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62580,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62581,0,1,2,Failure to Yield Right-Of-Way
6,California,62583,0,1,0,None Noted
6,California,62584,0,1,0,None Noted
6,California,62585,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62586,0,1,2,Failure to Yield Right-Of-Way
6,California,62586,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62594,0,1,2,Failure to Yield Right-Of-Way
6,California,62594,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62594,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62596,0,1,2,Failure to Yield Right-Of-Way
6,California,62596,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62597,0,1,0,None Noted
6,California,62597,0,2,0,None Noted
6,California,62600,0,1,2,Failure to Yield Right-Of-Way
6,California,62601,0,1,2,Failure to Yield Right-Of-Way
6,California,62601,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62601,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62606,0,1,0,None Noted
6,California,62615,0,1,2,Failure to Yield Right-Of-Way
6,California,62615,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62616,0,1,2,Failure to Yield Right-Of-Way
6,California,62617,0,1,2,Failure to Yield Right-Of-Way
6,California,62617,0,1,9,Wrong-Way Riding or Walking
6,California,62617,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62619,0,1,0,None Noted
6,California,62620,0,1,2,Failure to Yield Right-Of-Way
6,California,62621,0,1,0,None Noted
6,California,62621,0,2,0,None Noted
6,California,62621,0,3,0,None Noted
6,California,62622,0,1,2,Failure to Yield Right-Of-Way
6,California,62622,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62623,0,1,2,Failure to Yield Right-Of-Way
6,California,62623,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62624,0,1,2,Failure to Yield Right-Of-Way
6,California,62625,0,1,2,Failure to Yield Right-Of-Way
6,California,62625,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62626,0,1,2,Failure to Yield Right-Of-Way
6,California,62628,0,1,2,Failure to Yield Right-Of-Way
6,California,62628,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62630,0,1,2,Failure to Yield Right-Of-Way
6,California,62630,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62633,0,1,2,Failure to Yield Right-Of-Way
6,California,62633,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62633,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62634,0,1,2,Failure to Yield Right-Of-Way
6,California,62635,0,1,9,Wrong-Way Riding or Walking
6,California,62635,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62637,0,1,2,Failure to Yield Right-Of-Way
6,California,62637,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62637,0,2,2,Failure to Yield Right-Of-Way
6,California,62637,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62638,0,1,2,Failure to Yield Right-Of-Way
6,California,62638,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62640,0,1,2,Failure to Yield Right-Of-Way
6,California,62641,0,1,2,Failure to Yield Right-Of-Way
6,California,62641,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62642,0,1,2,Failure to Yield Right-Of-Way
6,California,62642,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62647,0,1,2,Failure to Yield Right-Of-Way
6,California,62647,0,1,21,Other (Specify:)
6,California,62648,0,1,2,Failure to Yield Right-Of-Way
6,California,62648,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62649,0,1,2,Failure to Yield Right-Of-Way
6,California,62649,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62649,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62651,0,1,2,Failure to Yield Right-Of-Way
6,California,62653,0,1,2,Failure to Yield Right-Of-Way
6,California,62654,0,1,2,Failure to Yield Right-Of-Way
6,California,62658,0,1,2,Failure to Yield Right-Of-Way
6,California,62658,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62663,0,1,2,Failure to Yield Right-Of-Way
6,California,62663,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62672,0,1,7,Improper Turn/Merge
6,California,62672,0,1,17,Making Improper Entry to or Exit From Trafficway
6,California,62673,0,1,2,Failure to Yield Right-Of-Way
6,California,62674,0,1,16,Failure to Keep in Proper Lane or Running Off Road
6,California,62674,0,2,0,None Noted
6,California,62675,0,1,0,None Noted
6,California,62675,0,2,0,None Noted
6,California,62677,0,1,2,Failure to Yield Right-Of-Way
6,California,62678,0,1,2,Failure to Yield Right-Of-Way
6,California,62681,0,1,2,Failure to Yield Right-Of-Way
6,California,62686,0,1,2,Failure to Yield Right-Of-Way
6,California,62686,0,1,9,Wrong-Way Riding or Walking
6,California,62689,0,1,0,None Noted
6,California,62692,0,1,2,Failure to Yield Right-Of-Way
6,California,62693,0,1,2,Failure to Yield Right-Of-Way
6,California,62693,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62694,0,1,2,Failure to Yield Right-Of-Way
6,California,62694,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62697,0,1,2,Failure to Yield Right-Of-Way
6,California,62701,0,1,0,None Noted
6,California,62703,0,1,0,None Noted
6,California,62704,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62704,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62706,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62713,0,1,2,Failure to Yield Right-Of-Way
6,California,62713,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62713,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62713,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62714,0,1,2,Failure to Yield Right-Of-Way
6,California,62714,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62714,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62716,0,1,2,Failure to Yield Right-Of-Way
6,California,62722,0,1,2,Failure to Yield Right-Of-Way
6,California,62732,0,1,2,Failure to Yield Right-Of-Way
6,California,62732,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62736,0,1,2,Failure to Yield Right-Of-Way
6,California,62736,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62737,0,1,2,Failure to Yield Right-Of-Way
6,California,62737,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62737,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62738,0,1,9,Wrong-Way Riding or Walking
6,California,62742,0,1,2,Failure to Yield Right-Of-Way
6,California,62742,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62743,0,1,2,Failure to Yield Right-Of-Way
6,California,62743,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62745,0,1,2,Failure to Yield Right-Of-Way
6,California,62745,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62746,0,1,0,None Noted
6,California,62748,0,1,2,Failure to Yield Right-Of-Way
6,California,62748,0,1,9,Wrong-Way Riding or Walking
6,California,62748,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62763,0,1,21,Other (Specify:)
6,California,62774,0,1,0,None Noted
6,California,62775,0,1,2,Failure to Yield Right-Of-Way
6,California,62775,0,1,9,Wrong-Way Riding or Walking
6,California,62778,0,1,21,Other (Specify:)
6,California,62779,0,1,0,None Noted
6,California,62781,0,1,0,None Noted
6,California,62781,0,2,0,None Noted
6,California,62781,0,3,0,None Noted
6,California,62782,0,1,2,Failure to Yield Right-Of-Way
6,California,62782,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62782,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62784,0,1,2,Failure to Yield Right-Of-Way
6,California,62784,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62784,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62785,0,1,2,Failure to Yield Right-Of-Way
6,California,62786,0,1,0,None Noted
6,California,62786,0,2,0,None Noted
6,California,62788,0,1,2,Failure to Yield Right-Of-Way
6,California,62788,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62788,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62789,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62794,0,1,2,Failure to Yield Right-Of-Way
6,California,62795,0,1,0,None Noted
6,California,62797,0,1,2,Failure to Yield Right-Of-Way
6,California,62797,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62800,0,1,2,Failure to Yield Right-Of-Way
6,California,62810,0,1,2,Failure to Yield Right-Of-Way
6,California,62810,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
6,California,62813,0,1,0,None Noted
6,California,62814,0,1,2,Failure to Yield Right-Of-Way
6,California,62814,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62819,0,1,2,Failure to Yield Right-Of-Way
6,California,62826,0,1,5,Entering/Exiting Parked or Stopped Vehicle
6,California,62827,0,1,2,Failure to Yield Right-Of-Way
6,California,62827,0,1,10,Riding on Wrong Side of Road
6,California,62828,0,1,2,Failure to Yield Right-Of-Way
6,California,62829,0,1,0,None Noted
6,California,62834,0,1,2,Failure to Yield Right-Of-Way
6,California,62836,0,1,0,None Noted
6,California,62838,0,1,2,Failure to Yield Right-Of-Way
6,California,62838,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62839,0,1,0,None Noted
6,California,62841,0,1,2,Failure to Yield Right-Of-Way
6,California,62841,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62846,0,1,2,Failure to Yield Right-Of-Way
6,California,62856,0,1,2,Failure to Yield Right-Of-Way
6,California,62856,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62856,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62858,0,1,2,Failure to Yield Right-Of-Way
6,California,62859,0,1,2,Failure to Yield Right-Of-Way
6,California,62859,0,2,2,Failure to Yield Right-Of-Way
6,California,62860,0,1,2,Failure to Yield Right-Of-Way
6,California,62860,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62863,0,1,2,Failure to Yield Right-Of-Way
6,California,62863,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62864,0,1,2,Failure to Yield Right-Of-Way
6,California,62866,0,1,0,None Noted
6,California,62874,0,1,2,Failure to Yield Right-Of-Way
6,California,62875,0,1,0,None Noted
6,California,62879,0,1,2,Failure to Yield Right-Of-Way
6,California,62880,0,1,0,None Noted
6,California,62880,0,2,0,None Noted
6,California,62883,0,1,2,Failure to Yield Right-Of-Way
6,California,62886,0,1,2,Failure to Yield Right-Of-Way
6,California,62886,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62893,0,1,2,Failure to Yield Right-Of-Way
6,California,62894,0,1,0,None Noted
6,California,62897,0,1,2,Failure to Yield Right-Of-Way
6,California,62898,0,1,2,Failure to Yield Right-Of-Way
6,California,62899,0,1,2,Failure to Yield Right-Of-Way
6,California,62899,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62901,0,1,2,Failure to Yield Right-Of-Way
6,California,62901,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62908,0,1,2,Failure to Yield Right-Of-Way
6,California,62908,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62908,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62913,0,1,0,None Noted
6,California,62914,0,1,2,Failure to Yield Right-Of-Way
6,California,62914,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62914,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62917,0,1,9,Wrong-Way Riding or Walking
6,California,62918,0,1,2,Failure to Yield Right-Of-Way
6,California,62920,0,1,2,Failure to Yield Right-Of-Way
6,California,62920,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62921,0,1,0,None Noted
6,California,62921,0,2,0,None Noted
6,California,62921,0,3,0,None Noted
6,California,62923,0,1,0,None Noted
6,California,62926,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62927,0,1,2,Failure to Yield Right-Of-Way
6,California,62929,0,1,2,Failure to Yield Right-Of-Way
6,California,62930,0,1,2,Failure to Yield Right-Of-Way
6,California,62931,0,1,2,Failure to Yield Right-Of-Way
6,California,62936,0,1,2,Failure to Yield Right-Of-Way
6,California,62937,0,1,2,Failure to Yield Right-Of-Way
6,California,62938,0,1,2,Failure to Yield Right-Of-Way
6,California,62938,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62939,0,1,9,Wrong-Way Riding or Walking
6,California,62941,0,1,0,None Noted
6,California,62942,0,1,0,None Noted
6,California,62942,0,2,0,None Noted
6,California,62943,0,1,2,Failure to Yield Right-Of-Way
6,California,62949,0,1,2,Failure to Yield Right-Of-Way
6,California,62951,0,1,2,Failure to Yield Right-Of-Way
6,California,62956,0,1,2,Failure to Yield Right-Of-Way
6,California,62956,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
6,California,62956,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,62959,0,1,0,None Noted
6,California,62964,0,1,99,Reported as Unknown
6,California,62965,0,1,2,Failure to Yield Right-Of-Way
6,California,62965,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62970,0,1,0,None Noted
6,California,62971,0,1,2,Failure to Yield Right-Of-Way
6,California,62971,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62975,0,1,2,Failure to Yield Right-Of-Way
6,California,62982,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,62982,0,1,21,Other (Specify:)
6,California,62988,0,1,0,None Noted
6,California,62993,0,1,2,Failure to Yield Right-Of-Way
6,California,62993,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,62995,0,1,0,None Noted
6,California,62996,0,1,16,Failure to Keep in Proper Lane or Running Off Road
6,California,62998,0,1,21,Other (Specify:)
6,California,62999,0,1,2,Failure to Yield Right-Of-Way
6,California,63000,0,1,2,Failure to Yield Right-Of-Way
6,California,63000,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,63004,0,1,0,None Noted
6,California,63004,0,2,0,None Noted
6,California,63006,0,1,99,Reported as Unknown
6,California,63007,0,1,2,Failure to Yield Right-Of-Way
6,California,63008,0,1,2,Failure to Yield Right-Of-Way
6,California,63011,0,1,7,Improper Turn/Merge
6,California,63011,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,63012,0,1,0,None Noted
6,California,63014,0,1,2,Failure to Yield Right-Of-Way
6,California,63014,0,1,9,Wrong-Way Riding or Walking
6,California,63017,0,1,2,Failure to Yield Right-Of-Way
6,California,63017,0,1,11,"Dash - Run, No Visual Obstruction Noted"
6,California,63017,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
6,California,63018,0,1,2,Failure to Yield Right-Of-Way
6,California,63018,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,63031,0,1,2,Failure to Yield Right-Of-Way
6,California,63031,0,1,9,Wrong-Way Riding or Walking
6,California,63033,0,1,2,Failure to Yield Right-Of-Way
6,California,63034,0,1,0,None Noted
6,California,63042,0,1,0,None Noted
6,California,63054,0,1,2,Failure to Yield Right-Of-Way
6,California,63054,0,1,9,Wrong-Way Riding or Walking
6,California,63060,0,1,2,Failure to Yield Right-Of-Way
6,California,63061,0,1,21,Other (Specify:)
6,California,63062,0,1,2,Failure to Yield Right-Of-Way
6,California,63062,0,1,9,Wrong-Way Riding or Walking
6,California,63062,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
6,California,63068,0,1,0,None Noted
6,California,63073,0,1,0,None Noted
6,California,63078,0,1,2,Failure to Yield Right-Of-Way
